LEVEL,code,name,full_name,cname,full_cname,lower_cname
3,3LBR000,,,,,
3,3LSO000,,,,,
3,3MAR000,,,,,
3,3MDG000,,,,,
3,3MLI000,,,,,
3,3MRT000,,,,,
3,3MWI000,,,,,
3,3NAM000,,,,,
3,3NER000,,,,,
3,3NGA000,,,,,
3,3RWA000,,,,,
3,3SDN000,,,,,
3,3SEN000,,,,,
3,3SLE000,,,,,
3,3TGO000,,,,,
3,3TUN000,,,,,
3,3TZA000,,,,,
3,3UGA000,,,,,
3,3ZAF000,,,,,
3,3ZMB000,,,,,
3,3ZWE000,,,,,
3,4AUS0NT,Northern Territory,,北部地区,,northern territory
3,4AUS0SA,South Australia,,南澳大利亚,,south australia
3,4AUS0WA,Western Australia,,西澳大利亚,,western australia
3,4AUSACT,Canberra,,堪培拉,,canberra
3,4AUSNSW,New South Wales,,新南威尔士,,new south wales
3,4AUSQLD,Queensland,,昆士兰,,queensland
3,4AUSTAS,Tasmania,,塔斯马尼亚,,tasmania
3,4AUSVIC,Victoria,,维多利亚,,victoria
3,4KIR000,,,,,
3,4NZL000,,,,,
3,4PNG000,,,,,
3,4SLB000,,,,,
3,4TON000,,,,,
3,4VUT000,,,,,
3,6CAN000,,,,,
3,6CRI000,,,,,
3,6CUB000,,,,,
3,6GTM000,,,,,
3,6HND000,,,,,
3,6MEX000,,,,,
3,6NIC000,,,,,
3,6SLV000,,,,,
3,6USA0AK,Alaska,,阿拉斯加,,alaska
3,6USA0AL,Alabama,,阿拉巴马,,alabama
3,6USA0AR,Arkansas,,阿肯色,,arkansas
3,6USA0AZ,Arizona,,亚利桑那,,arizona
3,6USA0CA,California,,加利福尼亚,,california
3,6USA0CO,Colorado,,科罗拉多,,colorado
3,6USA0CT,Connecticut,,康涅狄格,,connecticut
3,6USA0DC,District of Columbia,,哥伦比亚特区,,district of columbia
3,6USA0DE,Delaware,,特拉华,,delaware
3,6USA0FL,Florida,,佛罗里达,,florida
3,6USA0GA,Georgia,,佐治亚,,georgia
3,6USA0HI,Hawaii,,夏威夷,,hawaii
3,6USA0IA,Iowa,,爱荷华,,iowa
3,6USA0ID,Idaho,,爱达荷,,idaho
3,6USA0IL,Illinois,,伊利诺斯,,illinois
3,6USA0IN,Indiana,,印第安那,,indiana
3,6USA0KS,Kansas,,堪萨斯,,kansas
3,6USA0KY,Kentucky,,肯塔基,,kentucky
3,6USA0LA,Louisiana,,路易斯安那,,louisiana
3,6USA0MA,Massachusetts,,马萨诸塞,,massachusetts
3,6USA0MD,Maryland,,马里兰,,maryland
3,6USA0ME,Maine,,缅因,,maine
3,6USA0MI,Michigan,,密歇根,,michigan
3,6USA0MN,Minnesota,,明尼苏达,,minnesota
3,6USA0MO,Missouri,,密苏里,,missouri
3,6USA0MS,Mississippi,,密西西比,,mississippi
3,6USA0MT,Montana,,蒙大拿,,montana
3,6USA0NC,North Carolina,,北卡罗来纳,,north carolina
3,6USA0ND,North Dakota,,北达科他,,north dakota
3,6USA0NE,Nebraska,,内布拉斯加,,nebraska
3,6USA0NH,New Hampshire,,新罕布什尔,,new hampshire
3,6USA0NJ,New Jersey,,新泽西,,new jersey
3,6USA0NM,New Mexico,,新墨西哥,,new mexico
3,6USA0NV,Nevada,,内华达,,nevada
3,6USA0NY,New York,,纽约,,new york
3,6USA0OH,Ohio,,俄亥俄,,ohio
3,6USA0OK,Oklahoma,,俄克拉荷马,,oklahoma
3,6USA0OR,Oregon,,俄勒冈,,oregon
3,6USA0PA,Pennsylvania,,宾夕法尼亚,,pennsylvania
3,6USA0PR,PuertoRico,,波多黎各,,puertorico
3,6USA0RI,Rhode Island,,罗德岛,,rhode island
3,6USA0SC,South Carolina,,南卡罗来纳,,south carolina
3,6USA0SD,South Dakota,,南达科他,,south dakota
3,6USA0TN,Tennessee,,田纳西,,tennessee
3,6USA0TX,Texas,,德克萨斯,,texas
3,6USA0UT,Utah,,犹他,,utah
3,6USA0VA,Virginia,,维吉尼亚,,virginia
3,6USA0VI,VirginIslands,,维尔京群岛,,virginislands
3,6USA0VT,Vermont,,佛蒙特,,vermont
3,6USA0WA,Washington,,华盛顿,,washington
3,6USA0WI,Wisconsin,,威斯康星,,wisconsin
3,6USA0WV,West Virginia,,西佛吉尼亚,,west virginia
3,6USA0WY,Wyoming,,怀俄明,,wyoming
3,7ARG000,,,,,
3,7BLZ000,,,,,
3,7BOL000,,,,,
3,7BRA000,,,,,
3,7CHL000,,,,,
3,7COL000,,,,,
3,7ECU000,,,,,
3,7GUY000,,,,,
3,7JAM000,,,,,
3,7PER000,,,,,
3,7PRY000,,,,,
3,7SUR000,,,,,
3,7URY000,,,,,
3,7VEN000,,,,,
4,0ASM000AAN,Aana,,阿纳,,aana
4,0ASM000AIT,Aigaile Tai,,艾加伊勒泰,,aigaile tai
4,0ASM000ATU,Atua,,阿图阿,,atua
4,0ASM000FAA,Faasaleleaga,,法塞莱莱阿加,,faasaleleaga
4,0ASM000GFG,Gagaifomauga,,加盖福毛加,,gagaifomauga
4,0ASM000GMG,Gagaemauga,,加加埃毛加,,gagaemauga
4,0ASM000PAL,Palauli,,帕劳利,,palauli
4,0ASM000SAT,Satupaitea,,萨图帕伊泰阿,,satupaitea
4,0ASM000SAV,Savaii,,萨瓦伊岛,,savaii
4,0ASM000TUA,Tuamasaga,,图阿马萨加,,tuamasaga
4,0ASM000UPO,Upolu,,乌波卢岛,,upolu
4,0ASM000VAF,Vaao Fonoti,,瓦奥福诺蒂,,vaao fonoti
4,0ASM000VAI,Vaisigano,,韦西加诺,,vaisigano
4,0SCG000BEG,Beograd,,贝尔格莱德,,beograd
4,0SCG000INI,Nis,,尼什,,nis
4,0SCG000KGV,Kragujevac,,克拉古涅瓦茨,,kragujevac
4,0SCG000NVS,Novi Sad,,诺维萨德,,novi sad
4,0SCG000POD,Podgorica,,波德戈里察,,podgorica
4,0SCG000PRN,Pristina,,普里什蒂纳,,pristina
4,0SCG000SUB,Subotica,,苏博蒂察,,subotica
4,0SCG000ZEM,Zemun,,泽蒙,,zemun
4,1AFG000HEA,Herat,,赫拉特,,herat
4,1AFG000KBL,Kabul,,喀布尔,,kabul
4,1AFG000KDH,Kandahar,,坎大哈,,kandahar
4,1AFG000MZR,Mazar-i Sharif,,马扎里沙里夫,,mazar-i sharif
4,1ARE0000AL,Al l'Ayn,,艾因,,al l'ayn
4,1ARE0000AZ,Abu Dhabi,,阿布扎比,,abu dhabi
4,1ARE0000DU,Dubai,,迪拜,,dubai
4,1ARE0000SH,Ash Shariqah,,沙迦,,ash shariqah
4,1BGD000CGP,Chittagong,,吉大港,,chittagong
4,1BGD000DAC,Dhaka,,达卡,,dhaka
4,1BGD000KHL,Khulna,,库尔纳,,khulna
4,1BHR000001,Al-Hadd,,哈德,,al-hadd
4,1BHR000002,Al-Muharraq,,穆哈拉格,,al-muharraq
4,1BHR000003,Al-Manamah,,麦纳麦,,al-manamah
4,1BHR000005,Northern,,北部,,northern
4,1BHR000007,Al-Wusta,,中部,,al-wusta
4,1BHR000008,Isa,,伊萨城,,isa
4,1BHR000009,Ar-Rifa,,里法,,ar-rifa
4,1BHR000010,Western,,西部,,western
4,1BHR000012,Hammad,,哈马德,,hammad
4,1CHN011001,Dongcheng,,东城,,dongcheng
4,1CHN011002,Xicheng,,西城,,xicheng
4,1CHN011005,Chaoyang,,朝阳,,chaoyang
4,1CHN011006,Fengtai,,丰台,,fengtai
4,1CHN011007,Shijingshan,,石景山,,shijingshan
4,1CHN011008,Haidian,,海淀,,haidian
4,1CHN011009,Mentougou,,门头沟,,mentougou
4,1CHN011011,Fangshan,,房山,,fangshan
4,1CHN011012,Tongzhou,,通州,,tongzhou
4,1CHN011013,Shunyi,,顺义,,shunyi
4,1CHN011021,Changping,,昌平,,changping
4,1CHN011024,Daxing,,大兴,,daxing
4,1CHN011026,Pinggu,,平谷,,pinggu
4,1CHN011027,Huairou,,怀柔,,huairou
4,1CHN011028,Miyun,,密云,,miyun
4,1CHN011029,Yanqing,,延庆,,yanqing
4,1CHN012001,Heping,,和平,,heping
4,1CHN012002,Hedong,,河东,,hedong
4,1CHN012003,Hexi,,河西,,hexi
4,1CHN012004,Nankai,,南开,,nankai
4,1CHN012005,Hebei,,河北,,hebei
4,1CHN012006,Hongqiao,,红桥,,hongqiao
4,1CHN012010,Dongli,,东丽,,dongli
4,1CHN012011,Xiqing,,西青,,xiqing
4,1CHN012012,Jinnan,,津南,,jinnan
4,1CHN012013,Beichen,,北辰,,beichen
4,1CHN012021,Ninghe,,宁河,,ninghe
4,1CHN012022,Wuqing,,武清,,wuqing
4,1CHN012023,Jinghai,,静海,,jinghai
4,1CHN012024,Baodi,,宝坻,,baodi
4,1CHN012025,Jixian,,蓟县,,jixian
4,1CHN012026,Binghaixinqu,,滨海新区,,binghaixinqu
4,1CHN013001,Shijiazhuang,,石家庄,,shijiazhuang
4,1CHN013002,Tangshan,,唐山,,tangshan
4,1CHN013003,Qinhuangdao,,秦皇岛,,qinhuangdao
4,1CHN013004,Handan,,邯郸,,handan
4,1CHN013005,Xingtai,,邢台,,xingtai
4,1CHN013006,Baoding,,保定,,baoding
4,1CHN013007,Zhangjiakou,,张家口,,zhangjiakou
4,1CHN013008,Chengde,,承德,,chengde
4,1CHN013009,Cangzhou,,沧州,,cangzhou
4,1CHN013010,Langfang,,廊坊,,langfang
4,1CHN013011,Hengshui,,衡水,,hengshui
4,1CHN014001,Taiyuan,,太原,,taiyuan
4,1CHN014002,Datong,,大同,,datong
4,1CHN014003,Yangquan,,阳泉,,yangquan
4,1CHN014004,Changzhi,,长治,,changzhi
4,1CHN014005,Jincheng,,晋城,,jincheng
4,1CHN014006,Shuozhou,,朔州,,shuozhou
4,1CHN014007,Jinzhong,,晋中,,jinzhong
4,1CHN014008,Yuncheng,,运城,,yuncheng
4,1CHN014009,Xinzhou,,忻州,,xinzhou
4,1CHN014010,Linfen,,临汾,,linfen
4,1CHN014011,luliang,,吕梁,,luliang
4,1CHN015001,Hohhot,,呼和浩特,,hohhot
4,1CHN015002,Baotou,,包头,,baotou
4,1CHN015003,Wuhai,,乌海,,wuhai
4,1CHN015004,Chifeng,,赤峰,,chifeng
4,1CHN015005,Tongliao,,通辽,,tongliao
4,1CHN015006,Ordos,,鄂尔多斯,,ordos
4,1CHN015007,Hulun Buir,,呼伦贝尔,,hulun buir
4,1CHN015008,Bayannur,,巴彦淖尔,,bayannur
4,1CHN015009,Ulan Qab,,乌兰察布,,ulan qab
4,1CHN015022,Xing'an,,兴安,,xing'an
4,1CHN015025,Xilin Gol,,锡林郭勒,,xilin gol
4,1CHN015029,Alxa,,阿拉善,,alxa
4,1CHN021001,Shenyang,,沈阳,,shenyang
4,1CHN021002,Dalian,,大连,,dalian
4,1CHN021003,Anshan,,鞍山,,anshan
4,1CHN021004,Fushun,,抚顺,,fushun
4,1CHN021005,Benxi,,本溪,,benxi
4,1CHN021006,Dandong,,丹东,,dandong
4,1CHN021007,Jinzhou,,锦州,,jinzhou
4,1CHN021008,Yingkou,,营口,,yingkou
4,1CHN021009,Fuxin,,阜新,,fuxin
4,1CHN021010,Liaoyang,,辽阳,,liaoyang
4,1CHN021011,Panjin,,盘锦,,panjin
4,1CHN021012,Tieling,,铁岭,,tieling
4,1CHN021013,Chaoyang,,朝阳,,chaoyang
4,1CHN021014,Huludao,,葫芦岛,,huludao
4,1CHN022001,Changchun,,长春,,changchun
4,1CHN022002,Jilin,,吉林,,jilin
4,1CHN022003,Siping,,四平,,siping
4,1CHN022004,Liaoyuan,,辽源,,liaoyuan
4,1CHN022005,Tonghua,,通化,,tonghua
4,1CHN022006,Baishan,,白山,,baishan
4,1CHN022007,Songyuan,,松原,,songyuan
4,1CHN022008,Baicheng,,白城,,baicheng
4,1CHN022024,Yanbian Korean Autonomous Prefecture,,延边,,yanbian korean autonomous prefecture
4,1CHN023001,Harbin,,哈尔滨,,harbin
4,1CHN023002,Qiqihar,,齐齐哈尔,,qiqihar
4,1CHN023003,Jixi,,鸡西,,jixi
4,1CHN023004,Hegang,,鹤岗,,hegang
4,1CHN023005,Shuangyashan,,双鸭山,,shuangyashan
4,1CHN023006,Daqing,,大庆,,daqing
4,1CHN023007,Yichun,,伊春,,yichun
4,1CHN023008,Jiamusi,,佳木斯,,jiamusi
4,1CHN023009,Qitaihe,,七台河,,qitaihe
4,1CHN023010,Mudanjiang,,牡丹江,,mudanjiang
4,1CHN023011,Heihe,,黑河,,heihe
4,1CHN023012,Suihua,,绥化,,suihua
4,1CHN023027,Da Hinggan Ling,,大兴安岭,,da hinggan ling
4,1CHN031001,Huangpu,,黄浦,,huangpu
4,1CHN031003,Luwan,,卢湾,,luwan
4,1CHN031004,Xuhui,,徐汇,,xuhui
4,1CHN031005,Changning,,长宁,,changning
4,1CHN031006,Jing'an,,静安,,jing'an
4,1CHN031007,Putuo,,普陀,,putuo
4,1CHN031008,Zhabei,,闸北,,zhabei
4,1CHN031009,Hongkou,,虹口,,hongkou
4,1CHN031011,Yangpu,,杨浦,,yangpu
4,1CHN031012,Minhang,,闵行,,minhang
4,1CHN031013,Baoshan,,宝山,,baoshan
4,1CHN031014,Jiading,,嘉定,,jiading
4,1CHN031015,Pudong New Area,,浦东新区,,pudong new area
4,1CHN031016,Jinshan,,金山,,jinshan
4,1CHN031017,Songjiang,,松江,,songjiang
4,1CHN031026,Fengxian,,奉贤,,fengxian
4,1CHN031029,Qingpu,,青浦,,qingpu
4,1CHN031030,Chongming,,崇明,,chongming
4,1CHN032001,Nanjing,,南京,,nanjing
4,1CHN032002,Wuxi,,无锡,,wuxi
4,1CHN032003,Xuzhou,,徐州,,xuzhou
4,1CHN032004,Changzhou,,常州,,changzhou
4,1CHN032005,Suzhou,,苏州,,suzhou
4,1CHN032006,Nantong,,南通,,nantong
4,1CHN032007,Lianyungang,,连云港,,lianyungang
4,1CHN032008,Huai'an,,淮安,,huai'an
4,1CHN032009,Yancheng,,盐城,,yancheng
4,1CHN032010,Yangzhou,,扬州,,yangzhou
4,1CHN032011,Zhenjiang,,镇江,,zhenjiang
4,1CHN032012,Taizhou,,泰州,,taizhou
4,1CHN032013,Suqian,,宿迁,,suqian
4,1CHN033001,Hangzhou,,杭州,,hangzhou
4,1CHN033002,Ningbo,,宁波,,ningbo
4,1CHN033003,Wenzhou,,温州,,wenzhou
4,1CHN033004,Jiaxing,,嘉兴,,jiaxing
4,1CHN033005,Huzhou,,湖州,,huzhou
4,1CHN033006,Shaoxing,,绍兴,,shaoxing
4,1CHN033007,Jinhua,,金华,,jinhua
4,1CHN033008,Quzhou,,衢州,,quzhou
4,1CHN033009,Zhoushan,,舟山,,zhoushan
4,1CHN033010,Taizhou,,台州,,taizhou
4,1CHN033011,Lishui,,丽水,,lishui
4,1CHN034001,Hefei,,合肥,,hefei
4,1CHN034002,Wuhu,,芜湖,,wuhu
4,1CHN034003,Bengbu,,蚌埠,,bengbu
4,1CHN034004,Huainan,,淮南,,huainan
4,1CHN034005,Ma'anshan,,马鞍山,,ma'anshan
4,1CHN034006,Huaibei,,淮北,,huaibei
4,1CHN034007,Tongling,,铜陵,,tongling
4,1CHN034008,Anqing,,安庆,,anqing
4,1CHN034010,Huangshan,,黄山,,huangshan
4,1CHN034011,Chuzhou,,滁州,,chuzhou
4,1CHN034012,Fuyang,,阜阳,,fuyang
4,1CHN034013,Suzhou,,宿州,,suzhou
4,1CHN034015,Lu'an,,六安,,lu'an
4,1CHN034016,Bozhou,,亳州,,bozhou
4,1CHN034017,Chizhou,,池州,,chizhou
4,1CHN034018,Xuancheng,,宣城,,xuancheng
4,1CHN035001,Fuzhou,,福州,,fuzhou
4,1CHN035002,Xiamen,,厦门,,xiamen
4,1CHN035003,Putian,,莆田,,putian
4,1CHN035004,Sanming,,三明,,sanming
4,1CHN035005,Quanzhou,,泉州,,quanzhou
4,1CHN035006,Zhangzhou,,漳州,,zhangzhou
4,1CHN035007,Nanping,,南平,,nanping
4,1CHN035008,Longyan,,龙岩,,longyan
4,1CHN035009,Ningde,,宁德,,ningde
4,1CHN036001,Nanchang,,南昌,,nanchang
4,1CHN036002,Jingdezhen,,景德镇,,jingdezhen
4,1CHN036003,Pingxiang,,萍乡,,pingxiang
4,1CHN036004,Jiujiang,,九江,,jiujiang
4,1CHN036005,Xinyu,,新余,,xinyu
4,1CHN036006,Yingtan,,鹰潭,,yingtan
4,1CHN036007,Ganzhou,,赣州,,ganzhou
4,1CHN036008,Ji'an,,吉安,,ji'an
4,1CHN036009,Yichun,,宜春,,yichun
4,1CHN036010,Fuzhou,,抚州,,fuzhou
4,1CHN036011,Shangrao,,上饶,,shangrao
4,1CHN037001,Jinan,,济南,,jinan
4,1CHN037002,Qingdao,,青岛,,qingdao
4,1CHN037003,Zibo,,淄博,,zibo
4,1CHN037004,Zaozhuang,,枣庄,,zaozhuang
4,1CHN037005,Dongying,,东营,,dongying
4,1CHN037006,Yantai,,烟台,,yantai
4,1CHN037007,Weifang,,潍坊,,weifang
4,1CHN037008,Jining,,济宁,,jining
4,1CHN037009,Tai'an,,泰安,,tai'an
4,1CHN037010,Weihai,,威海,,weihai
4,1CHN037011,Rizhao,,日照,,rizhao
4,1CHN037012,Laiwu,,莱芜,,laiwu
4,1CHN037013,Linyi,,临沂,,linyi
4,1CHN037014,Dezhou,,德州,,dezhou
4,1CHN037015,Liaocheng,,聊城,,liaocheng
4,1CHN037016,Binzhou,,滨州,,binzhou
4,1CHN037017,Heze,,菏泽,,heze
4,1CHN041001,Zhengzhou,,郑州,,zhengzhou
4,1CHN041002,Kaifeng,,开封,,kaifeng
4,1CHN041003,Luoyang,,洛阳,,luoyang
4,1CHN041004,Pingdingshan,,平顶山,,pingdingshan
4,1CHN041005,Anyang,,安阳,,anyang
4,1CHN041006,Hebi,,鹤壁,,hebi
4,1CHN041007,Xinxiang,,新乡,,xinxiang
4,1CHN041008,Jiaozuo,,焦作,,jiaozuo
4,1CHN041009,Puyang,,濮阳,,puyang
4,1CHN041010,Xuchang,,许昌,,xuchang
4,1CHN041011,Luohe,,漯河,,luohe
4,1CHN041012,Sanmenxia,,三门峡,,sanmenxia
4,1CHN041013,Nanyang,,南阳,,nanyang
4,1CHN041014,Shangqiu,,商丘,,shangqiu
4,1CHN041015,Xinyang,,信阳,,xinyang
4,1CHN041016,Zhoukou,,周口,,zhoukou
4,1CHN041017,Zhumadian,,驻马店,,zhumadian
4,1CHN041018,Jiyuan,,济源,,jiyuan
4,1CHN042001,Wuhan,,武汉,,wuhan
4,1CHN042002,Huangshi,,黄石,,huangshi
4,1CHN042003,Shiyan,,十堰,,shiyan
4,1CHN042005,Yichang,,宜昌,,yichang
4,1CHN042006,Xiangyang,,襄阳,,xiangyang
4,1CHN042007,Ezhou,,鄂州,,ezhou
4,1CHN042008,Jingmen,,荆门,,jingmen
4,1CHN042009,Xiaogan,,孝感,,xiaogan
4,1CHN042010,Jingzhou,,荆州,,jingzhou
4,1CHN042011,Huanggang,,黄冈,,huanggang
4,1CHN042012,Xianning,,咸宁,,xianning
4,1CHN042013,Suizhou,,随州,,suizhou
4,1CHN042028,Enshi Tujia-Miao Autonomous Prefecture,,恩施,,enshi tujia-miao autonomous prefecture
4,1CHN042094,Xiantao,,仙桃,,xiantao
4,1CHN042095,Qianjiang,,潜江,,qianjiang
4,1CHN042096,Tianmen,,天门,,tianmen
4,1CHN042A21,Shennongjia,,神农架,,shennongjia
4,1CHN043001,Changsha,,长沙,,changsha
4,1CHN043002,Zhuzhou,,株洲,,zhuzhou
4,1CHN043003,Xiangtan,,湘潭,,xiangtan
4,1CHN043004,Hengyang,,衡阳,,hengyang
4,1CHN043005,Shaoyang,,邵阳,,shaoyang
4,1CHN043006,Yueyang,,岳阳,,yueyang
4,1CHN043007,Changde,,常德,,changde
4,1CHN043008,Zhangjiajie,,张家界,,zhangjiajie
4,1CHN043009,Yiyang,,益阳,,yiyang
4,1CHN043010,Chenzhou,,郴州,,chenzhou
4,1CHN043011,Yongzhou,,永州,,yongzhou
4,1CHN043012,Huaihua,,怀化,,huaihua
4,1CHN043013,Loudi,,娄底,,loudi
4,1CHN043031,Xiangxi Tujia-Miao Autonomous Prefecture,,湘西,,xiangxi tujia-miao autonomous prefecture
4,1CHN044001,Guangzhou,,广州,,guangzhou
4,1CHN044002,Shaoguan,,韶关,,shaoguan
4,1CHN044003,Shenzhen,,深圳,,shenzhen
4,1CHN044004,Zhuhai,,珠海,,zhuhai
4,1CHN044005,Shantou,,汕头,,shantou
4,1CHN044006,Foshan,,佛山,,foshan
4,1CHN044007,Jiangmen,,江门,,jiangmen
4,1CHN044008,Zhanjiang,,湛江,,zhanjiang
4,1CHN044009,Maoming,,茂名,,maoming
4,1CHN044012,Zhaoqing,,肇庆,,zhaoqing
4,1CHN044013,Huizhou,,惠州,,huizhou
4,1CHN044014,Meizhou,,梅州,,meizhou
4,1CHN044015,Shanwei,,汕尾,,shanwei
4,1CHN044016,Heyuan,,河源,,heyuan
4,1CHN044017,Yangjiang,,阳江,,yangjiang
4,1CHN044018,Qingyuan,,清远,,qingyuan
4,1CHN044019,Dongguan,,东莞,,dongguan
4,1CHN044020,Zhongshan,,中山,,zhongshan
4,1CHN044051,Chaozhou,,潮州,,chaozhou
4,1CHN044052,Jieyang,,揭阳,,jieyang
4,1CHN044053,Yunfu,,云浮,,yunfu
4,1CHN045001,Nanning,,南宁,,nanning
4,1CHN045002,Liuzhou,,柳州,,liuzhou
4,1CHN045003,Guilin,,桂林,,guilin
4,1CHN045004,Wuzhou,,梧州,,wuzhou
4,1CHN045005,Beihai,,北海,,beihai
4,1CHN045006,Fangchenggang,,防城港,,fangchenggang
4,1CHN045007,Qinzhou,,钦州,,qinzhou
4,1CHN045008,Guigang,,贵港,,guigang
4,1CHN045009,Yulin,,玉林,,yulin
4,1CHN045010,Baise,,百色,,baise
4,1CHN045011,Hezhou,,贺州,,hezhou
4,1CHN045012,Hechi,,河池,,hechi
4,1CHN045013,Laibin,,来宾,,laibin
4,1CHN045014,Chongzuo,,崇左,,chongzuo
4,1CHN046001,Haikou,,海口,,haikou
4,1CHN046002,Sanya,,三亚,,sanya
4,1CHN046003,Shansha,,三沙,,shansha
4,1CHN046091,Wuzhishan,,五指山,,wuzhishan
4,1CHN046092,Qionghai,,琼海,,qionghai
4,1CHN046093,Danzhou,,儋州,,danzhou
4,1CHN046095,Wenchang,,文昌,,wenchang
4,1CHN046096,Wanning,,万宁,,wanning
4,1CHN046097,Dornod,,东方,,dornod
4,1CHN046A25,Ding'an,,定安,,ding'an
4,1CHN046A26,Tunchang,,屯昌,,tunchang
4,1CHN046A27,Cengmai,,澄迈,,cengmai
4,1CHN046A28,Lingao,,临高,,lingao
4,1CHN046A30,Baisha Li Autonomous County,,白沙,,baisha li autonomous county
4,1CHN046A31,Jiang Li Autonomous County,,昌江,,jiang li autonomous county
4,1CHN046A33,Ledong Li Autonomous County,,乐东,,ledong li autonomous county
4,1CHN046A34,Lingshui Li Autonomous County,,陵水,,lingshui li autonomous county
4,1CHN046A35,Baoting Li-Miao Autonomous County,,保亭,,baoting li-miao autonomous county
4,1CHN046A36,Qiongzhong Li-Miao Autonomous County,,琼中,,qiongzhong li-miao autonomous county
4,1CHN050001,Wanzhou,,万州,,wanzhou
4,1CHN050002,Fuling,,涪陵,,fuling
4,1CHN050003,Yuzhong,,渝中,,yuzhong
4,1CHN050004,Dadukou,,大渡口,,dadukou
4,1CHN050005,Jiangbei,,江北,,jiangbei
4,1CHN050006,Shapingba,,沙坪坝,,shapingba
4,1CHN050007,Jiulongpo,,九龙坡,,jiulongpo
4,1CHN050008,Nan'an,,南岸,,nan'an
4,1CHN050009,Beibei,,北碚,,beibei
4,1CHN050010,Wansheng,,万盛,,wansheng
4,1CHN050011,Shuangqiao,,双桥,,shuangqiao
4,1CHN050012,Yubei,,渝北,,yubei
4,1CHN050013,Ba'nan,,巴南,,ba'nan
4,1CHN050021,Changshou,,长寿,,changshou
4,1CHN050022,Qijiang,,綦江,,qijiang
4,1CHN050023,Tongnan,,潼南,,tongnan
4,1CHN050024,Tongliang,,铜梁,,tongliang
4,1CHN050025,Dazu,,大足,,dazu
4,1CHN050026,Rongchang,,荣昌,,rongchang
4,1CHN050027,Bishan,,璧山,,bishan
4,1CHN050028,Liangping,,梁平,,liangping
4,1CHN050029,Chengkou,,城口,,chengkou
4,1CHN050030,Fengdu,,丰都,,fengdu
4,1CHN050031,Dianjiang,,垫江,,dianjiang
4,1CHN050032,Wulong,,武隆,,wulong
4,1CHN050033,Zhongxian,,忠县,,zhongxian
4,1CHN050034,Kaixian,,开县,,kaixian
4,1CHN050035,Yunyang,,云阳,,yunyang
4,1CHN050036,Fengjie,,奉节,,fengjie
4,1CHN050037,Wushan,,巫山,,wushan
4,1CHN050038,Wuxi,,巫溪,,wuxi
4,1CHN050039,Qianjiang,,黔江,,qianjiang
4,1CHN050040,Shizhu Tujia Autonomous Country,,石柱,,shizhu tujia autonomous country
4,1CHN050041,Xiushan Tujia-Miao Autonomous Country,,秀山,,xiushan tujia-miao autonomous country
4,1CHN050042,Youyang Tujia-Miao Autonomous Country,,酉阳,,youyang tujia-miao autonomous country
4,1CHN050043,Pengshui Miao-Tujia Autonomous Country,,彭水,,pengshui miao-tujia autonomous country
4,1CHN050081,Jiangjin,,江津,,jiangjin
4,1CHN050082,Hechuan,,合川,,hechuan
4,1CHN050083,Yongchuan,,永川,,yongchuan
4,1CHN050084,Liangjiangxinqu,,南川,,liangjiangxinqu
4,1CHN050085,Kaixian,,两江新区,,kaixian
4,1CHN051001,Chengdu,,成都,,chengdu
4,1CHN051003,Zigong,,自贡,,zigong
4,1CHN051004,Panzhihua,,攀枝花,,panzhihua
4,1CHN051005,Luzhou,,泸州,,luzhou
4,1CHN051006,Deyang,,德阳,,deyang
4,1CHN051007,Mianyang,,绵阳,,mianyang
4,1CHN051008,Guangyuan,,广元,,guangyuan
4,1CHN051009,Suining,,遂宁,,suining
4,1CHN051010,Neijiang,,内江,,neijiang
4,1CHN051011,Leshan,,乐山,,leshan
4,1CHN051013,Nanchong,,南充,,nanchong
4,1CHN051014,Meishan,,眉山,,meishan
4,1CHN051015,Yibin,,宜宾,,yibin
